Row ID,Order ID,Order Date,Order Priority,Order Quantity,Target Profit,Sales,Discount,Ship Mode,Profit,Unit Price,Shipping Cost,Customer Name,State,Region,Customer Segment,Product Category,Product Sub-Category,Product Name,Product Container,Product Base Margin,Ship Date
1212,8901,20-Aug-11,Low,15,-6.19,168.9,0.09,Express Air,-16.19,9.99,6.24,Barry Pond,California,West,Consumer,Technology,Office Machines,Canon F603 Scientific Calculator,Medium Box,0.36,27-Aug-11
1214,8930,19-May-09,Medium,14,-82.32,145.86,0.04,Regular Air,-92.32,9.99,11.59,Tony Molinari,California,West,Corporate,Office Supplies,Paper,Hammermill Color Copier Paper (28Lb. and 96 Bright),Small Box,0.4,21-May-09
1237,8999,12-Jun-09,High,28,600.35,1676.48,0,Regular Air,590.35,55.48,14.3,Julia Barnett,California,West,Corporate,Office Supplies,Paper,Xerox 194,Small Box,0.37,14-Jun-09
1249,9091,11-Nov-10,High,42,139.33,605.77,0.05,Regular Air,129.33,14.34,5,Adam Hart,California,West,Corporate,Furniture,Office Furnishings,Nu-Dell Leatherette Frames,Small Pack,0.49,12-Nov-10
1250,9091,11-Nov-10,High,44,499.14,1480.91,0,Regular Air,489.14,30.98,8.74,Adam Hart,California,West,Corporate,Office Supplies,Paper,Xerox 1979,Small Box,0.4,12-Nov-10
1251,9092,24-Jul-09,Not Specified,33,-447.73,3644.24,0,Express Air,-457.73,101.41,35,Jeremy Pistek,California,West,Corporate,Office Supplies,Storage & Organization,Tennsco Regal Shelving Units,Large Box,0.82,25-Jul-09
1252,9092,24-Jul-09,Not Specified,8,-258.66,599.21,0.1,Regular Air,-268.66,95.99,4.9,Jeremy Pistek,California,West,Corporate,Technology,Telephones and Communication,T60,Small Box,0.56,25-Jul-09
1253,9093,9-Dec-11,Medium,36,-89.02,268.55,0.1,Regular Air,-99.02,8.12,2.83,Cyra Reiten,California,West,Consumer,Technology,Computer Peripherals,"Imation Neon Mac Format Diskettes, 10/Pack",Small Pack,0.77,9-Dec-11
1274,9251,29-Aug-10,Medium,38,-390.33,3632.6,0,Delivery Truck,-400.33,89.99,42,Giulietta Dortch,California,West,Corporate,Furniture,Chairs & Chairmats,"Global Leather Task Chair, Black",Jumbo Drum,0.66,31-Aug-10
1282,9344,6-Dec-11,Low,18,-495.69,1733.1,0.09,Regular Air,-505.69,95.99,35,Christy Brittain,California,West,Consumer,Office Supplies,Storage & Organization,Safco Industrial Wire Shelving,Large Box,,8-Dec-11
1283,9344,6-Dec-11,Low,31,910.41,3448.65,0.02,Regular Air,900.41,125.99,8.99,Christy Brittain,California,West,Consumer,Technology,Telephones and Communication,SC7868i,Small Box,0.55,6-Dec-11
1342,9824,22-Jan-11,Critical,39,550.67,1939.66,0.03,Express Air,540.67,48.92,4.5,Thomas Thornton,California,West,Consumer,Office Supplies,Appliances,"Fellowes Premier Superior Surge Suppressor, 10-Outlet, With Phone and Remote",Small Box,0.59,24-Jan-11
1343,9824,22-Jan-11,Critical,5,12.75,21.56,0,Regular Air,2.75,4.13,0.5,Thomas Thornton,California,West,Consumer,Office Supplies,Labels,Avery 506,Small Box,0.39,24-Jan-11
1344,9824,22-Jan-11,Critical,43,8.51,115.81,0.1,Regular Air,-1.49,2.88,1.01,Thomas Thornton,California,West,Consumer,Office Supplies,Pens & Art Supplies,"Sanford Colorific Colored Pencils, 12/Box",Wrap Bag,0.55,24-Jan-11
1383,10052,7-Sep-09,Not Specified,16,29.57,95.9,0.07,Regular Air,19.57,6.08,0.91,Dan Campbell,California,West,Corporate,Office Supplies,Pens & Art Supplies,Zebra Zazzle Fluorescent Highlighters,Wrap Bag,0.51,8-Sep-09
1384,10052,7-Sep-09,Not Specified,28,117.11,517.91,0.08,Regular Air,107.11,19.9,5.29,Dan Campbell,California,West,Corporate,Office Supplies,Appliances,"Holmes Cool Mist Humidifier for the Whole House with 8-Gallon Output per Day, Extended Life Filter",Medium Box,0.4,9-Sep-09
1385,10052,7-Sep-09,Not Specified,46,-206.15,162.28,0.02,Regular Air,-216.15,3.36,6.27,Dan Campbell,California,West,Corporate,Office Supplies,Binders and Binder Accessories,Cardinal Poly Pocket Divider Pockets for Ring Binders,Small Box,0.4,9-Sep-09
1390,10080,12-Feb-10,Low,20,-16.83,637.04,0,Regular Air,-26.83,30.73,4,Grant Thornton,California,West,Corporate,Technology,Computer Peripherals,Fellowes 17-key keypad for PS/2 interface,Small Box,0.75,19-Feb-10
1393,10117,16-Nov-10,Medium,6,3.04,64.37,0.07,Express Air,-6.96,8.85,5.6,Brian Stugart,California,West,Consumer,Office Supplies,Binders and Binder Accessories,GBC Standard Plastic Binding Systems Combs,Small Box,0.36,17-Nov-10
1394,10117,16-Nov-10,Medium,10,-256.62,4588.55,0.01,Regular Air,-266.62,449.99,24.49,Brian Stugart,California,West,Consumer,Technology,Copiers and Fax,Canon PC940 Copier,Large Box,0.52,18-Nov-10
1398,10146,1-May-09,Low,19,221.59,596.21,0.1,Regular Air,211.59,34.23,5.02,Evan Henry,California,West,Corporate,Furniture,Office Furnishings,Hand-Finished Solid Wood Document Frame,Small Box,0.55,6-May-09
1410,10245,13-Feb-11,Medium,27,-1221.98,2645.88,0.06,Delivery Truck,-1231.98,100.98,57.38,Astrea Jones,California,West,Corporate,Furniture,Bookcases,"Bush Westfield Collection Bookcases, Dark Cherry Finish, Fully Assembled",Jumbo Box,0.78,14-Feb-11
1417,10277,7-Apr-09,Medium,36,552.25,2144.92,0,Regular Air,542.25,65.99,5.26,Grant Thornton,California,West,Corporate,Technology,Telephones and Communication,g520,Small Box,0.59,8-Apr-09
1419,10305,7-Jul-09,Low,12,30.6,65.89,0.03,Regular Air,20.6,5.08,2.03,Julia Barnett,California,West,Home Office,Furniture,Office Furnishings,"Master Caster Door Stop, Brown",Wrap Bag,0.51,12-Jul-09
1427,10339,11-Oct-11,Low,49,3076.17,9752.25,0.09,Regular Air,3066.17,209.84,21.21,Bradley Drucker,California,West,Small Business,Furniture,Office Furnishings,Luxo Professional Fluorescent Magnifier Lamp with Clamp-Mount Base,Large Box,0.59,15-Oct-11
1451,10466,25-Dec-12,High,27,26.21,114.86,0.07,Regular Air,16.21,4.28,0.94,Evan Henry,California,West,Corporate,Office Supplies,Pens & Art Supplies,Newell 336,Wrap Bag,0.56,26-Dec-12
1464,10562,11-Nov-09,Not Specified,10,-325.06,994.04,0.03,Regular Air,-335.06,95.99,35,Yana Sorensen,California,West,Corporate,Office Supplies,Storage & Organization,Safco Industrial Wire Shelving,Large Box,,12-Nov-09
1465,10563,29-Sep-10,Critical,38,2733.31,10223.19,0.08,Regular Air,2723.31,289.53,19.99,Julia Barnett,California,West,Corporate,Office Supplies,Appliances,Hoover Upright Vacuum With Dirt Cup,Small Box,0.56,30-Sep-10
1466,10563,29-Sep-10,Critical,50,-80.42,312.42,0.08,Regular Air,-90.42,6.48,5.4,Julia Barnett,California,West,Corporate,Office Supplies,Paper,Xerox 207,Small Box,0.37,1-Oct-10
1477,10658,27-Aug-09,Low,31,39.24,262.54,0.04,Regular Air,29.24,8.5,1.99,Joni Wasserman,California,West,Consumer,Technology,Computer Peripherals,Hewlett-Packard 4.7GB DVD+R Discs,Small Pack,0.49,31-Aug-09
1478,10658,27-Aug-09,Low,12,-59.64,190.73,0.1,Regular Air,-69.64,15.99,9.4,Joni Wasserman,California,West,Consumer,Technology,Office Machines,"AT&T Black Trimline Phone, Model 210",Small Box,0.49,27-Aug-09
1479,10658,27-Aug-09,Low,17,14.75,1332.97,0.09,Regular Air,4.75,95.99,8.99,Joni Wasserman,California,West,Consumer,Technology,Telephones and Communication,600 Series Flip,Small Box,0.57,3-Sep-09
1483,10662,12-May-11,Low,45,-131.26,283.13,0.08,Regular Air,-141.26,6.48,6.81,Aaron Hawkins,California,West,Home Office,Office Supplies,Paper,Xerox 1930,Small Box,0.36,21-May-11
1514,10948,13-Aug-12,Medium,50,-253.76,193.11,0.08,Regular Air,-263.76,3.89,7.01,Dan Campbell,California,West,Corporate,Office Supplies,Binders and Binder Accessories,Avery Binder Labels,Small Box,0.37,13-Aug-12
1530,11014,7-Sep-10,High,13,11.16,158.79,0.05,Regular Air,1.16,11.7,5.63,Victoria Pisteka,California,West,Corporate,Office Supplies,Binders and Binder Accessories,Fellowes Binding Cases,Small Box,0.4,9-Sep-10
1539,11077,20-Mar-09,Low,30,-219.68,4620.05,0.06,Delivery Truck,-229.68,160.98,35.02,Charles Crestani,California,West,Consumer,Furniture,Bookcases,Rush Hierlooms Collection Rich Wood Bookcases,Jumbo Box,0.72,24-Mar-09
1550,11174,9-Apr-09,Medium,30,613.46,3197,0.07,Regular Air,603.46,125.99,7.69,Evan Henry,California,West,Corporate,Technology,Telephones and Communication,StarTAC 3000,Small Box,0.59,10-Apr-09
1555,11236,30-Oct-10,High,45,84.07,298.57,0.07,Regular Air,74.07,6.88,2,Robert Barroso,California,West,Small Business,Office Supplies,Paper,"Adams Phone Message Book, 200 Message Capacity, 8 1/16' x 11'",Wrap Bag,0.39,30-Oct-10
1556,11236,30-Oct-10,High,15,-31.55,44.32,0.01,Regular Air,-41.55,2.52,4.28,Robert Barroso,California,West,Small Business,Office Supplies,Pens & Art Supplies,"Binney & Smith inkTank  Erasable Desk Highlighter, Chisel Tip, Yellow, 12/Box",Wrap Bag,0.44,30-Oct-10
1611,11680,4-Sep-09,Medium,50,2041.51,7312.03,0.06,Regular Air,2031.51,175.99,8.99,Aleksandra Gannaway,California,West,Corporate,Technology,Telephones and Communication,2180,Small Box,0.57,6-Sep-09
1612,11682,4-Jul-10,Low,5,-55.67,102.18,0.09,Regular Air,-65.67,19.98,4,Brad Thomas,California,West,Home Office,Technology,Computer Peripherals,Belkin 105-Key Black Keyboard,Small Box,0.68,11-Jul-10
1618,11714,4-Aug-09,Critical,1,-7828.33,3501.79,0.01,Delivery Truck,-7838.33,3502.14,8.73,Tamara Willingham,California,West,Corporate,Technology,Office Machines,Okidata Pacemark 4410N Wide Format Dot Matrix Printer,Jumbo Box,0.57,5-Aug-09
1619,11714,4-Aug-09,Critical,9,-25.69,141.83,0.06,Regular Air,-35.69,15.73,7.42,Tamara Willingham,California,West,Corporate,Office Supplies,"Scissors, Rulers and Trimmers",Acme Galleria® Hot Forged Steel Scissors with Colored Handles,Small Pack,0.56,5-Aug-09
1625,11748,3-Jun-09,Not Specified,23,-158.14,3503.12,0.01,Delivery Truck,-168.14,145.98,46.2,Tamara Willingham,California,West,Corporate,Furniture,Tables,Bevis Rectangular Conference Tables,Jumbo Box,0.69,3-Jun-09
1630,11780,21-Sep-10,Critical,7,-6.46,54.23,0.08,Regular Air,-16.46,7.28,5.47,Tom Prescott,California,West,Small Business,Office Supplies,Paper,Southworth Structures Collection ,Small Box,0.35,22-Sep-10
1666,12007,27-Sep-09,Not Specified,42,74.99,152.26,0.04,Regular Air,64.99,3.69,0.5,Victoria Pisteka,California,West,Corporate,Office Supplies,Labels,Avery 487,Small Box,0.38,29-Sep-09
1668,12039,16-Jun-10,High,13,-249.99,2048.57,0.1,Regular Air,-259.99,205.99,8.99,Carlos Meador,California,West,Corporate,Technology,Telephones and Communication,TimeportP7382,Small Box,0.56,18-Jun-10
1669,12066,6-Feb-11,Medium,27,730.95,4442.05,0.1,Regular Air,720.95,200.99,8.08,Denny Ordway,California,West,Small Business,Technology,Telephones and Communication,5125,Small Box,0.59,7-Feb-11
1708,12262,10-Dec-11,Low,45,-1450.77,1212.93,0.02,Delivery Truck,-1460.77,31.76,45.51,Julia Barnett,California,West,Home Office,Furniture,Tables,Hon iLevel  Computer Training Table,Jumbo Box,0.65,15-Dec-11
1746,12486,20-Feb-11,High,31,-1331.11,3081.33,0.08,Delivery Truck,-1341.11,100.98,57.38,Dave Kipp,California,West,Corporate,Furniture,Bookcases,"Bush Westfield Collection Bookcases, Dark Cherry Finish, Fully Assembled",Jumbo Box,0.78,21-Feb-11
1747,12486,20-Feb-11,High,42,285.5,1692.56,0.04,Regular Air,275.5,40.98,7.2,Dave Kipp,California,West,Corporate,Office Supplies,Appliances,Kensington 6 Outlet SmartSocket Surge Protector,Small Box,0.6,21-Feb-11
1755,12580,13-Jan-10,Low,50,2831.41,8038.08,0.1,Regular Air,2821.41,172.99,19.99,Dave Poirier,California,West,Small Business,Office Supplies,Binders and Binder Accessories,Ibico EB-19 Dual Function Manual Binding System,Small Box,0.39,15-Jan-10
1758,12612,21-Dec-10,Low,29,621.93,2360.98,0.02,Regular Air,611.93,78.65,13.99,Julia Barnett,California,West,Home Office,Office Supplies,Appliances,Honeywell Quietcare HEPA Air Cleaner,Medium Box,0.52,21-Dec-10
1759,12612,21-Dec-10,Low,49,92.21,182.2,0.09,Express Air,82.21,3.75,0.5,Julia Barnett,California,West,Home Office,Office Supplies,Labels,Avery 496,Small Box,0.37,26-Dec-10
1772,12706,20-Nov-09,Critical,46,-927.06,2494.69,0.09,Delivery Truck,-937.06,58.14,36.61,Dave Kipp,California,West,Corporate,Furniture,Bookcases,O'Sullivan 3-Shelf Heavy-Duty Bookcases,Jumbo Box,0.61,21-Nov-09
1774,12708,7-Jan-10,Low,44,44.68,159.41,0,Express Air,34.68,3.28,0.98,Yana Sorensen,California,West,Corporate,Office Supplies,Pens & Art Supplies,Crayola Colored Pencils,Wrap Bag,0.52,12-Jan-10
1808,12930,24-Nov-11,High,49,271.87,1147.64,0.06,Regular Air,261.87,22.98,4.5,Grant Thornton,California,West,Corporate,Office Supplies,Appliances,Belkin F5C206VTEL 6 Outlet Surge,Small Box,0.55,25-Nov-11
1812,12965,25-Jun-10,Medium,7,-10.1,44.74,0.04,Regular Air,-20.1,5.74,5.01,Shirley Jackson,California,West,Corporate,Office Supplies,Binders and Binder Accessories,Binder Posts,Small Box,0.39,26-Jun-10
1813,12965,25-Jun-10,Medium,21,-61.84,90.78,0.06,Regular Air,-71.84,4.24,5.41,Shirley Jackson,California,West,Corporate,Office Supplies,Binders and Binder Accessories,Storex DuraTech Recycled Plastic Frosted Binders,Small Box,0.35,26-Jun-10
1822,13090,26-Jul-10,Not Specified,15,22.97,150.2,0.02,Regular Air,12.97,9.27,4.39,David Bremer,California,West,Corporate,Office Supplies,Paper,"Wirebound Message Books, Four 2 3/4  x 5  Forms per Page, 600 Sets per Book",Wrap Bag,0.38,27-Jul-10
1836,13157,11-Feb-12,Medium,2,-92.43,38.93,0.07,Regular Air,-102.43,20.99,4.81,Deanra Eno,California,West,Corporate,Technology,Telephones and Communication,1726 Digital Answering Machine,Medium Box,0.58,12-Feb-12
1838,13218,16-May-09,High,18,208.94,513.08,0.03,Regular Air,198.94,28.53,1.49,Victoria Pisteka,California,West,Corporate,Office Supplies,Binders and Binder Accessories,Lock-Up Easel 'Spel-Binder',Small Box,0.38,17-May-09
1839,13218,16-May-09,High,16,-52,98.8,0.07,Regular Air,-62,5.98,7.15,Victoria Pisteka,California,West,Corporate,Office Supplies,Paper,Universal Premium White Copier/Laser Paper (20Lb. and 87 Bright),Small Box,0.36,18-May-09
1852,13314,13-May-09,High,34,32.22,89.4,0.08,Express Air,22.22,2.62,0.8,Giulietta Dortch,California,West,Small Business,Office Supplies,Rubber Bands,Staples Metal Binder Clips,Wrap Bag,0.39,15-May-09
1877,13536,18-Aug-09,Medium,23,32.98,123.15,0.05,Regular Air,22.98,5.18,2.04,Aleksandra Gannaway,California,West,Home Office,Office Supplies,Paper,Array® Memo Cubes,Wrap Bag,0.36,20-Aug-09
1887,13569,10-Apr-11,Critical,13,77.98,563.18,0.02,Express Air,67.98,40.98,7.2,Carlos Meador,California,West,Corporate,Office Supplies,Appliances,Kensington 6 Outlet SmartSocket Surge Protector,Small Box,0.6,12-Apr-11
1888,13569,10-Apr-11,Critical,16,11.07,47.45,0.05,Regular Air,1.07,2.88,1.49,Carlos Meador,California,West,Corporate,Office Supplies,Binders and Binder Accessories,Avery Durable Binders,Small Box,0.36,11-Apr-11
1889,13570,2-Dec-12,Not Specified,2,1.2,16.97,0.04,Regular Air,-8.8,8.34,0.96,Grant Thornton,California,West,Corporate,Furniture,Office Furnishings,Document Clip Frames,Wrap Bag,0.43,3-Dec-12
1890,13570,2-Dec-12,Not Specified,42,1096.96,4077.76,0.04,Regular Air,1086.96,110.99,8.99,Grant Thornton,California,West,Corporate,Technology,Telephones and Communication,LX 677,Small Box,0.57,2-Dec-12
1894,13602,13-Jan-09,Low,3,-367.9,445.34,0.03,Delivery Truck,-377.9,145.45,17.85,Brian Stugart,California,West,Corporate,Technology,Office Machines,Panasonic KX-P1150 Dot Matrix Printer,Jumbo Drum,0.56,18-Jan-09
1895,13602,13-Jan-09,Low,13,277.67,660.99,0.02,Regular Air,267.67,48.04,5.09,Brian Stugart,California,West,Corporate,Office Supplies,Paper,Xerox 1910,Small Box,0.37,13-Jan-09
1911,13668,24-Feb-12,Critical,42,-96.36,282.61,0.02,Regular Air,-106.36,6.24,5.22,Jill Fjeld,California,West,Home Office,Furniture,Office Furnishings,Eldon Expressions Mahogany Wood Desk Collection,Small Box,0.6,26-Feb-12
1943,13923,8-Jul-12,High,28,2076.12,4332.3,0.08,Delivery Truck,2066.12,200.97,15.59,Ed Braxton,California,West,Home Office,Technology,Office Machines,Hewlett-Packard Deskjet 6122 Color Inkjet Printer,Jumbo Drum,0.36,10-Jul-12
1949,13958,23-Jan-10,Low,11,-0.67,808.67,0.06,Regular Air,-10.67,85.99,0.99,Jill Matthias,California,West,Consumer,Technology,Telephones and Communication,Accessory34,Wrap Bag,0.55,1-Feb-10
1957,13991,6-Mar-12,High,24,-27.88,170.7,0,Regular Air,-37.88,6.48,2.74,Cynthia Voltz,California,West,Corporate,Technology,Computer Peripherals,"Sony MFD2HD Formatted Diskettes, 10/Pack",Small Pack,0.71,8-Mar-12
1958,13991,6-Mar-12,High,21,-732.88,1839.45,0.07,Regular Air,-742.88,111.96,69,Cynthia Voltz,California,West,Corporate,Furniture,Tables,Hon 4060 Series Tables,Large Box,0.63,7-Mar-12
1964,14048,17-May-10,Not Specified,47,206.58,1837.15,0.06,Regular Air,196.58,40.97,8.99,Nora Paige,California,West,Small Business,Office Supplies,Pens & Art Supplies,Sanford 52201 APSCO Electric Pencil Sharpener,Small Pack,0.59,17-May-10
1965,14048,17-May-10,Not Specified,5,-243.38,540.22,0.06,Regular Air,-253.38,101.41,35,Nora Paige,California,West,Small Business,Office Supplies,Storage & Organization,Tennsco Regal Shelving Units,Large Box,0.82,19-May-10
1966,14048,17-May-10,Not Specified,40,1162.69,2035.39,0.01,Regular Air,1152.69,55.99,1.25,Nora Paige,California,West,Small Business,Technology,Telephones and Communication,Accessory32,Small Pack,0.35,19-May-10
2007,14311,1-Aug-09,Critical,30,-45.95,192.41,0.03,Regular Air,-55.95,6.37,5.19,Brian Stugart,California,West,Corporate,Office Supplies,Binders and Binder Accessories,"C-Line Peel & Stick Add-On Filing Pockets, 8-3/4 x 5-1/8, 10/Pack",Small Box,0.38,2-Aug-09
2024,14434,15-Feb-11,Not Specified,39,249.41,4733.88,0.02,Delivery Truck,239.41,119.99,56.14,Tim Taslimi,California,West,Corporate,Technology,Office Machines,Hewlett-Packard 2600DN Business Color Inkjet Printer,Jumbo Box,0.39,17-Feb-11
2050,14630,16-Oct-12,Low,17,14.75,363.54,0.08,Regular Air,4.75,22.01,5.53,Muhammed Lee,California,West,Corporate,Office Supplies,Pens & Art Supplies,Boston 16801 Nautilus  Battery Pencil Sharpener,Small Pack,0.59,16-Oct-12
2075,14851,11-May-12,Not Specified,6,-1342.68,3378.18,0.08,Regular Air,-1352.68,599.99,24.49,Juliana Krohn,California,West,Corporate,Technology,Copiers and Fax,Canon Image Class D660 Copier,Large Box,0.44,12-May-12
2076,14851,11-May-12,Not Specified,26,166.11,1443.27,0.08,Regular Air,156.11,65.99,8.99,Juliana Krohn,California,West,Corporate,Technology,Telephones and Communication,Talkabout T8367,Small Box,0.56,13-May-12
2088,14950,26-Sep-10,Low,48,73.5,525,0.03,Regular Air,63.5,10.48,2.89,Giulietta Dortch,California,West,Small Business,Office Supplies,Pens & Art Supplies,Staples Battery-Operated Desktop Pencil Sharpener,Small Pack,0.6,26-Sep-10
2095,14981,26-Oct-10,Medium,8,-4.02,279.77,0.07,Regular Air,-14.02,34.76,8.22,Ed Braxton,California,West,Home Office,Office Supplies,Storage & Organization,"Multi-Use Personal File Cart and Caster Set, Three Stacking Bins",Small Box,0.57,27-Oct-10
2096,14981,26-Oct-10,Medium,8,-150.39,154.21,0.03,Delivery Truck,-160.39,15.23,27.75,Ed Braxton,California,West,Home Office,Furniture,Tables,Anderson Hickey Conga Table Tops & Accessories,Jumbo Box,0.76,28-Oct-10
2113,15105,3-Nov-09,Low,39,-66.18,460.43,0.07,Regular Air,-76.18,12.28,6.13,Giulietta Dortch,California,West,Small Business,Office Supplies,Storage & Organization,Recycled Eldon Regeneration Jumbo File,Small Box,0.57,10-Nov-09
2123,15111,17-Dec-09,Not Specified,13,202.38,970.47,0.1,Regular Air,192.38,81.32,0.99,Juliana Krohn,California,West,Corporate,Office Supplies,Appliances,Kensington 4 Outlet MasterPiece® Compact Power Control Center,Small Box,0.57,19-Dec-09
2128,15202,9-Jul-10,High,36,164.16,1340.93,0.09,Express Air,154.16,39.98,9.2,Darrin Sayre,California,West,Consumer,Furniture,Office Furnishings,Eldon Radial Chair Mat for Low to Medium Pile Carpets,Wrap Bag,0.65,11-Jul-10
2131,15206,4-Nov-10,Low,35,-759.05,5287.16,0.05,Delivery Truck,-769.05,150.98,66.27,Rob Lucas,California,West,Small Business,Furniture,Bookcases,Bush Mission Pointe Library,Jumbo Box,0.65,9-Nov-10
2162,15616,23-Mar-12,Critical,12,-74.12,386.71,0.01,Express Air,-84.12,30.98,6.5,Carlos Meador,California,West,Corporate,Technology,Computer Peripherals,Belkin ErgoBoard  Keyboard,Small Box,0.64,24-Mar-12
2163,15616,23-Mar-12,Critical,34,15.98,134.06,0.09,Regular Air,5.98,4.13,1.17,Carlos Meador,California,West,Corporate,Office Supplies,Pens & Art Supplies,Newell 31,Wrap Bag,0.57,25-Mar-12
2176,15654,2-Oct-09,Not Specified,27,1393.24,7937.59,0.03,Delivery Truck,1383.24,300.98,54.92,Duane Noonan,California,West,Corporate,Furniture,Bookcases,"Atlantic Metals Mobile 5-Shelf Bookcases, Custom Colors",Jumbo Box,0.55,4-Oct-09
2177,15654,2-Oct-09,Not Specified,4,-4981.42,9396.41,0.02,Delivery Truck,-4991.42,2550.14,29.7,Duane Noonan,California,West,Corporate,Technology,Office Machines,Epson DFX-8500 Dot Matrix Printer,Jumbo Drum,0.57,4-Oct-09
